"asset";"id";"companies";"model";"serial_number";"purchase_date";"warranty_date";"purchase_price";"version";"lifecycle_phase";"location";"users";"created_at";"updated_at";"host_name";"product_id";"last_boot_time";"encryption_status";"has_CVE";"CVE_details";"highest_CVE_severity";"data_classification";"uuid";"verified"
1;376;29;"pulvinar";"944847502-0";"2023-01-10";"2022-07-25";5421.0;1;"retired";4;332;"";"2023-04-27 17:23:22";"pulvinar";"89126";"2022-08-04";"Not Encrypted";0;"";"";"Public";"";1
1;377;6;"ut blandit";"679548119-0";"2018-10-15";"2023-05-16";2770.0;1;"disposed";10;315;"";"2023-04-27 17:23:22";"nascetur";"63436";"2022-06-01";"Fully Encrypted";0;"";"";"Public";"";1
1;378;31;"gravida";"482285801-4";"2022-12-06";"2020-09-30";9988.0;1;"retired";7;454;"";"2023-04-27 17:23:22";"fusce lacus purus";"699";"2022-11-10";"Fully Encrypted";0;"";"";"Public";"";1
1;379;29;"est";"262265683-1";"2018-04-25";"2021-01-29";9385.0;1;"retired";12;373;"";"2023-04-27 17:23:22";"porttitor pede";"61270";"2022-07-08";"Fully Encrypted";0;"";"";"Public";"";1
1;380;5;"dis";"523081440-3";"2021-02-08";"2024-03-13";3877.0;1;"disposed";4;118;"";"2023-04-27 17:23:22";"nunc nisl";"64536";"2023-03-10";"Not Encrypted";0;"";"";"Public";"";1
1;381;37;"dui maecenas";"116536659-2";"2017-04-27";"2025-03-20";3250.0;1;"disposed";21;61;"";"2023-04-27 17:23:22";"rhoncus mauris enim";"8731";"2022-09-13";"Not Encrypted";0;"";"";"Public";"";1
1;382;37;"quis turpis";"863230815-7";"2020-01-04";"2023-12-03";4389.0;1;"active";21;383;"";"2023-04-27 17:23:22";"morbi odio";"73799";"2022-11-11";"Not Encrypted";0;"";"";"Public";"";1
1;383;17;"praesent";"089378463-X";"2018-06-21";"2023-10-23";6645.0;1;"disposed";6;9;"";"2023-04-27 17:23:22";"sit amet";"62146";"2022-06-24";"Fully Encrypted";0;"";"";"Public";"";1
1;384;18;"sapien urna";"556184348-6";"2023-01-25";"2023-03-14";1242.0;1;"active";4;219;"";"2023-04-27 17:23:22";"hac";"27910";"2022-04-15";"Fully Encrypted";0;"";"";"Public";"";1
1;385;14;"potenti in";"081351947-0";"2022-08-01";"2023-05-12";1903.0;1;"active";5;57;"";"2023-04-27 17:23:22";"sapien";"71452";"2022-04-24";"Fully Encrypted";0;"";"";"Public";"";1
1;386;13;"libero rutrum";"271750445-1";"2021-03-29";"2023-09-13";107.0;1;"retired";7;467;"";"2023-04-27 17:23:22";"sit";"40373";"2022-09-12";"Fully Encrypted";0;"";"";"Public";"";1
1;387;36;"eget";"668362382-1";"2017-06-06";"2023-02-09";5006.0;1;"disposed";17;175;"";"2023-04-27 17:23:22";"in";"78911";"2023-01-14";"Not Encrypted";0;"";"";"Public";"";1
1;388;31;"quis justo";"645763371-4";"2016-10-18";"2024-05-24";2603.0;1;"disposed";8;369;"";"2023-04-27 17:23:22";"nam";"15937";"2022-09-15";"Fully Encrypted";0;"";"";"Public";"";1
1;389;21;"id luctus";"297664097-1";"2021-10-04";"2022-03-04";974.0;1;"disposed";5;221;"";"2023-04-27 17:23:22";"lacinia";"34457";"2022-07-29";"Fully Encrypted";0;"";"";"Public";"";1
1;390;26;"donec odio";"585740508-4";"2021-03-27";"2025-04-02";9445.0;1;"disposed";9;176;"";"2023-04-27 17:23:22";"rutrum nulla tellus";"58095";"2022-11-13";"Not Encrypted";0;"";"";"Public";"";1
1;391;37;"ultrices posuere";"957246178-8";"2020-02-03";"2019-07-01";7028.0;1;"active";9;224;"";"2023-04-27 17:23:22";"sed vestibulum";"43820";"2022-11-09";"Not Encrypted";0;"";"";"Public";"";1
1;392;14;"sodales sed";"606297358-X";"2017-10-04";"2019-11-13";9307.0;1;"retired";4;221;"";"2023-04-27 17:23:22";"in ante";"85402";"2022-12-19";"Fully Encrypted";0;"";"";"Public";"";1
1;393;30;"placerat ante";"221475874-7";"2021-05-09";"2019-10-26";5006.0;1;"retired";16;405;"";"2023-04-27 17:23:22";"nullam molestie";"4805";"2022-06-05";"Fully Encrypted";0;"";"";"Public";"";1
1;394;7;"augue";"534425565-9";"2023-03-21";"2022-09-19";2224.0;1;"retired";4;403;"";"2023-04-27 17:23:22";"turpis enim blandit";"23232";"2023-02-16";"Fully Encrypted";0;"";"";"Public";"";1
1;395;26;"nulla";"568428854-5";"2018-12-04";"2025-01-31";1814.0;1;"active";9;460;"";"2023-04-27 17:23:22";"porttitor lacus at";"71279";"2022-04-18";"Fully Encrypted";0;"";"";"Public";"";1
1;396;13;"quis";"753833191-3";"2017-05-13";"2020-07-29";1318.0;1;"retired";18;330;"";"2023-04-27 17:23:22";"aliquam non";"58172";"2023-02-11";"Fully Encrypted";0;"";"";"Public";"";1
1;397;2;"nisl venenatis";"948981389-3";"2019-12-15";"2024-05-29";4825.0;1;"retired";21;270;"";"2023-04-27 17:23:22";"orci luctus et";"5815";"2022-05-14";"Fully Encrypted";0;"";"";"Public";"";1
1;398;11;"sagittis";"881683783-7";"2018-12-23";"2022-06-09";1374.0;1;"disposed";20;159;"";"2023-04-27 17:23:22";"quis";"70635";"2022-09-08";"Fully Encrypted";0;"";"";"Public";"";1
1;399;15;"luctus tincidunt";"095023830-9";"2017-04-20";"2019-07-16";8485.0;1;"retired";21;306;"";"2023-04-27 17:23:22";"at lorem integer";"29837";"2022-11-08";"Fully Encrypted";0;"";"";"Public";"";1
1;400;14;"ut blandit";"362846126-X";"2021-01-16";"2021-01-27";2111.0;1;"active";5;458;"";"2023-04-27 17:23:22";"quam";"82760";"2022-07-31";"Fully Encrypted";0;"";"";"Public";"";1
1;401;9;"a";"248723177-7";"2021-06-03";"2024-03-30";2285.0;1;"disposed";17;82;"";"2023-04-27 17:23:22";"mattis pulvinar nulla";"89285";"2022-05-02";"Fully Encrypted";0;"";"";"Public";"";1
1;402;21;"tellus";"193476955-X";"2017-05-05";"2022-01-20";869.0;1;"active";11;18;"";"2023-04-27 17:23:22";"lectus pellentesque at";"18160";"2023-03-30";"Fully Encrypted";0;"";"";"Public";"";1
1;403;26;"donec diam";"948326128-7";"2022-01-30";"2025-01-07";4058.0;1;"disposed";19;62;"";"2023-04-27 17:23:22";"id luctus";"23276";"2022-04-30";"Fully Encrypted";0;"";"";"Public";"";1
1;404;10;"ultrices";"468595206-5";"2023-02-01";"2024-06-13";7969.0;1;"retired";4;293;"";"2023-04-27 17:23:22";"aliquet at";"19171";"2022-12-14";"Fully Encrypted";0;"";"";"Public";"";1
1;405;33;"sit";"145285562-5";"2022-08-07";"2020-05-20";2100.0;1;"retired";9;167;"";"2023-04-27 17:23:22";"phasellus id";"47409";"2022-11-03";"Not Encrypted";0;"";"";"Public";"";1
1;406;21;"quis";"867197477-4";"2017-10-12";"2021-04-20";8585.0;1;"retired";9;124;"";"2023-04-27 17:23:22";"ipsum";"69533";"2022-10-03";"Fully Encrypted";0;"";"";"Public";"";1
1;407;19;"enim";"525342594-2";"2023-01-23";"2020-11-27";1061.0;1;"active";7;178;"";"2023-04-27 17:23:22";"auctor gravida sem";"24673";"2022-07-22";"Fully Encrypted";0;"";"";"Public";"";1
1;408;32;"curabitur";"488723677-8";"2017-09-27";"2021-10-04";9664.0;1;"active";12;411;"";"2023-04-27 17:23:22";"vivamus";"53645";"2022-07-15";"Not Encrypted";0;"";"";"Public";"";1
1;409;15;"convallis";"012895838-3";"2019-05-01";"2023-10-26";9737.0;1;"retired";18;129;"";"2023-04-27 17:23:22";"posuere cubilia curae";"12671";"2023-02-15";"Fully Encrypted";0;"";"";"Public";"";1
1;410;7;"pharetra";"688812679-X";"2022-12-11";"2018-10-06";4608.0;1;"active";12;5;"";"2023-04-27 17:23:22";"consectetuer adipiscing elit";"79259";"2023-03-06";"Fully Encrypted";0;"";"";"Public";"";1
1;411;10;"hac habitasse";"772170142-2";"2022-09-09";"2018-11-04";4196.0;1;"disposed";4;156;"";"2023-04-27 17:23:22";"nunc";"1877";"2022-10-07";"Fully Encrypted";0;"";"";"Public";"";1
1;412;34;"nunc";"873022321-0";"2020-03-15";"2021-12-28";5825.0;1;"active";20;477;"";"2023-04-27 17:23:22";"mi pede malesuada";"79942";"2022-08-06";"Fully Encrypted";0;"";"";"Public";"";1
1;413;26;"in lectus";"423417167-0";"2019-07-25";"2023-10-29";7592.0;1;"retired";18;422;"";"2023-04-27 17:23:22";"justo";"85678";"2022-07-30";"Not Encrypted";0;"";"";"Public";"";1
1;414;9;"nunc proin";"725683034-3";"2018-01-09";"2019-05-17";4598.0;1;"retired";5;10;"";"2023-04-27 17:23:22";"amet diam";"77443";"2022-12-04";"Fully Encrypted";0;"";"";"Public";"";1
1;415;11;"diam in";"729636782-2";"2021-06-08";"2022-09-05";2462.0;1;"disposed";21;398;"";"2023-04-27 17:23:22";"dolor quis";"81018";"2022-05-29";"Fully Encrypted";0;"";"";"Public";"";1
1;416;9;"quam";"066440767-6";"2020-05-23";"2024-12-26";3288.0;1;"retired";13;27;"";"2023-04-27 17:23:22";"amet nunc";"49163";"2022-05-21";"Fully Encrypted";0;"";"";"Public";"";1
1;417;35;"in lacus";"700177218-6";"2022-05-20";"2022-07-17";7911.0;1;"active";9;196;"";"2023-04-27 17:23:22";"ligula";"28355";"2022-05-19";"Not Encrypted";0;"";"";"Public";"";1
1;418;30;"nec";"093759390-7";"2016-12-21";"2022-05-23";1731.0;1;"retired";16;91;"";"2023-04-27 17:23:22";"at turpis a";"91787";"2023-02-14";"Not Encrypted";0;"";"";"Public";"";1
1;419;18;"hac";"266082057-0";"2019-11-23";"2021-01-26";5131.0;1;"retired";10;413;"";"2023-04-27 17:23:22";"risus auctor";"14392";"2023-04-07";"Fully Encrypted";0;"";"";"Public";"";1
1;420;35;"lacus";"909443861-5";"2017-12-05";"2019-09-13";5137.0;1;"retired";7;14;"";"2023-04-27 17:23:22";"ridiculus mus";"58269";"2022-07-15";"Fully Encrypted";0;"";"";"Public";"";1
1;421;33;"venenatis lacinia";"165234333-4";"2017-07-06";"2022-02-17";1115.0;1;"disposed";18;29;"";"2023-04-27 17:23:22";"sagittis dui";"26748";"2022-06-22";"Fully Encrypted";0;"";"";"Public";"";1
1;422;25;"pede malesuada";"582865179-X";"2022-03-12";"2020-11-08";7444.0;1;"active";21;302;"";"2023-04-27 17:23:22";"tempor convallis nulla";"23584";"2022-10-11";"Fully Encrypted";0;"";"";"Public";"";1
1;423;6;"congue diam";"081476378-2";"2018-11-09";"2019-10-23";3003.0;1;"retired";14;35;"";"2023-04-27 17:23:22";"nec condimentum neque";"4144";"2022-12-29";"Fully Encrypted";0;"";"";"Public";"";1
1;424;30;"lorem integer";"259203016-6";"2021-09-10";"2019-03-23";5795.0;1;"active";10;372;"";"2023-04-27 17:23:22";"in magna";"44820";"2022-10-13";"Fully Encrypted";0;"";"";"Public";"";1
1;425;31;"mattis";"300996538-9";"2018-09-30";"2024-09-16";3129.0;1;"retired";11;152;"";"2023-04-27 17:23:22";"convallis";"97820";"2022-08-29";"Not Encrypted";0;"";"";"Public";"";1
1;426;29;"at";"389902291-2";"2022-01-30";"2020-02-14";9867.0;1;"disposed";18;96;"";"2023-04-27 17:23:22";"nulla elit ac";"7755";"2023-04-11";"Fully Encrypted";0;"";"";"Public";"";1
1;427;21;"lectus suspendisse";"883649598-2";"2020-05-03";"2019-09-03";2113.0;1;"retired";19;208;"";"2023-04-27 17:23:22";"sed nisl nunc";"40250";"2022-07-26";"Fully Encrypted";0;"";"";"Public";"";1
1;428;29;"diam";"946594203-0";"2021-03-22";"2020-10-19";9916.0;1;"active";14;400;"";"2023-04-27 17:23:22";"ut at";"97457";"2022-08-23";"Fully Encrypted";0;"";"";"Public";"";1
1;429;11;"semper";"416625307-7";"2017-03-12";"2021-05-28";4710.0;1;"disposed";20;408;"";"2023-04-27 17:23:22";"mattis nibh";"11066";"2023-04-02";"Fully Encrypted";0;"";"";"Public";"";1
1;430;17;"odio odio";"005457822-1";"2019-01-28";"2023-05-05";9106.0;1;"active";9;192;"";"2023-04-27 17:23:22";"justo sollicitudin";"89281";"2022-08-02";"Fully Encrypted";0;"";"";"Public";"";1
1;431;24;"turpis";"855372945-1";"2017-07-11";"2023-05-07";6665.0;1;"active";13;310;"";"2023-04-27 17:23:22";"nullam sit amet";"92697";"2022-06-18";"Not Encrypted";0;"";"";"Public";"";1
1;432;32;"odio";"697136744-8";"2020-06-22";"2019-06-07";7964.0;1;"retired";13;67;"";"2023-04-27 17:23:22";"mattis odio donec";"58882";"2023-03-30";"Fully Encrypted";0;"";"";"Public";"";1
1;433;35;"vitae nisi";"959611946-X";"2019-12-10";"2023-10-26";1771.0;1;"disposed";20;142;"";"2023-04-27 17:23:22";"tortor sollicitudin mi";"32464";"2022-11-12";"Not Encrypted";0;"";"";"Public";"";1
1;434;21;"quam sollicitudin";"976533656-X";"2018-10-03";"2021-11-21";4568.0;1;"retired";17;137;"";"2023-04-27 17:23:22";"in";"21497";"2022-06-09";"Fully Encrypted";0;"";"";"Public";"";1
1;435;22;"sed";"199650633-1";"2022-12-11";"2024-12-01";8116.0;1;"retired";11;310;"";"2023-04-27 17:23:22";"quam";"17130";"2023-03-27";"Not Encrypted";0;"";"";"Public";"";1
1;436;27;"at turpis";"263395712-9";"2023-03-14";"2024-10-12";2629.0;1;"retired";18;396;"";"2023-04-27 17:23:22";"pharetra";"63949";"2022-11-22";"Not Encrypted";0;"";"";"Public";"";1
1;437;23;"maecenas";"844868894-5";"2018-12-04";"2019-08-07";2999.0;1;"disposed";21;167;"";"2023-04-27 17:23:22";"ultrices erat";"45111";"2022-08-14";"Fully Encrypted";0;"";"";"Public";"";1
1;438;5;"ante";"234288160-6";"2019-11-24";"2022-06-02";3905.0;1;"retired";4;59;"";"2023-04-27 17:23:22";"ipsum primis in";"25076";"2022-12-04";"Not Encrypted";0;"";"";"Public";"";1
1;439;28;"velit";"757960526-0";"2019-09-25";"2020-06-12";7064.0;1;"retired";9;84;"";"2023-04-27 17:23:22";"ligula sit";"48332";"2023-01-10";"Not Encrypted";0;"";"";"Public";"";1
1;440;5;"varius";"544090389-5";"2021-11-12";"2019-03-31";8907.0;1;"disposed";16;184;"";"2023-04-27 17:23:22";"odio elementum";"97845";"2022-06-27";"Fully Encrypted";0;"";"";"Public";"";1
1;441;34;"sit amet";"568754340-6";"2020-04-07";"2019-03-23";7318.0;1;"active";17;348;"";"2023-04-27 17:23:22";"nulla integer pede";"8128";"2022-10-13";"Not Encrypted";0;"";"";"Public";"";1
1;442;25;"eu tincidunt";"895682982-9";"2019-03-13";"2021-10-20";185.0;1;"retired";21;149;"";"2023-04-27 17:23:22";"augue aliquam erat";"62640";"2022-12-04";"Fully Encrypted";0;"";"";"Public";"";1
1;443;12;"ut nunc";"618945299-X";"2019-10-26";"2020-11-14";3141.0;1;"retired";16;103;"";"2023-04-27 17:23:22";"interdum eu";"3900";"2022-11-29";"Fully Encrypted";0;"";"";"Public";"";1
1;444;5;"sollicitudin";"823096055-0";"2018-11-16";"2020-07-12";1103.0;1;"active";9;41;"";"2023-04-27 17:23:22";"nibh in hac";"50614";"2022-09-14";"Fully Encrypted";0;"";"";"Public";"";1
1;445;30;"tempus";"227065337-8";"2019-12-16";"2019-11-14";2364.0;1;"disposed";6;253;"";"2023-04-27 17:23:22";"elementum nullam varius";"4750";"2023-03-04";"Not Encrypted";0;"";"";"Public";"";1
1;446;21;"aliquet pulvinar";"361237033-2";"2022-06-10";"2024-03-31";9338.0;1;"active";5;279;"";"2023-04-27 17:23:22";"et ultrices";"67046";"2022-06-26";"Fully Encrypted";0;"";"";"Public";"";1
1;447;22;"libero";"454256646-3";"2021-09-02";"2018-11-03";325.0;1;"disposed";13;279;"";"2023-04-27 17:23:22";"donec posuere";"21704";"2022-06-11";"Fully Encrypted";0;"";"";"Public";"";1
1;448;10;"et ultrices";"082477258-X";"2017-03-30";"2024-06-17";5618.0;1;"retired";19;360;"";"2023-04-27 17:23:22";"amet";"18825";"2023-03-16";"Fully Encrypted";0;"";"";"Public";"";1
1;449;1;"ligula suspendisse";"515494913-7";"2018-10-05";"2019-04-09";1728.0;1;"retired";14;296;"";"2023-04-27 17:23:22";"massa id";"14705";"2023-02-03";"Fully Encrypted";0;"";"";"Public";"";1
1;450;4;"morbi sem";"498981787-7";"2019-07-11";"2019-04-19";2622.0;1;"active";19;416;"";"2023-04-27 17:23:22";"mauris";"46858";"2022-04-15";"Not Encrypted";0;"";"";"Public";"";1
1;451;21;"ultrices posuere";"055011712-1";"2022-09-08";"2021-01-08";6897.0;1;"active";8;484;"";"2023-04-27 17:23:22";"nulla mollis";"6576";"2022-12-01";"Fully Encrypted";0;"";"";"Public";"";1
1;452;3;"sapien";"157655204-7";"2021-12-23";"2021-06-07";4423.0;1;"retired";6;313;"";"2023-04-27 17:23:22";"massa";"93283";"2023-03-01";"Fully Encrypted";0;"";"";"Public";"";1
1;453;26;"dolor sit";"548737410-4";"2022-08-14";"2022-12-24";6876.0;1;"active";9;200;"";"2023-04-27 17:23:22";"eros";"15504";"2022-06-20";"Not Encrypted";0;"";"";"Public";"";1
1;454;17;"porta";"529640701-6";"2021-03-18";"2024-06-18";8443.0;1;"active";17;315;"";"2023-04-27 17:23:22";"magna vulputate";"68484";"2022-08-23";"Fully Encrypted";0;"";"";"Public";"";1
1;455;23;"pretium nisl";"464713702-3";"2017-06-12";"2023-10-10";5771.0;1;"retired";20;212;"";"2023-04-27 17:23:22";"curabitur";"19070";"2022-10-04";"Not Encrypted";0;"";"";"Public";"";1
1;456;6;"vehicula consequat";"097516617-4";"2021-02-04";"2022-05-05";7422.0;1;"active";7;61;"";"2023-04-27 17:23:22";"auctor gravida sem";"27431";"2022-12-17";"Fully Encrypted";0;"";"";"Public";"";1
1;457;15;"aliquet";"497933800-3";"2017-07-29";"2024-07-22";6563.0;1;"active";6;24;"";"2023-04-27 17:23:22";"aliquet ultrices";"74696";"2022-04-14";"Fully Encrypted";0;"";"";"Public";"";1
1;458;11;"nisl";"489398408-X";"2021-07-25";"2022-12-22";5575.0;1;"active";18;23;"";"2023-04-27 17:23:22";"ut massa quis";"31902";"2023-02-18";"Fully Encrypted";0;"";"";"Public";"";1
1;459;18;"felis fusce";"784775709-5";"2018-10-31";"2023-02-18";6886.0;1;"disposed";7;45;"";"2023-04-27 17:23:22";"luctus et";"37276";"2022-06-01";"Fully Encrypted";0;"";"";"Public";"";1
1;460;4;"eleifend pede";"606120624-0";"2022-12-06";"2022-03-22";6991.0;1;"retired";6;169;"";"2023-04-27 17:23:22";"mattis egestas";"63058";"2022-07-18";"Not Encrypted";0;"";"";"Public";"";1
1;461;6;"ut";"614608779-3";"2017-01-19";"2021-07-09";8709.0;1;"active";21;461;"";"2023-04-27 17:23:22";"quam";"29914";"2022-07-08";"Fully Encrypted";0;"";"";"Public";"";1
1;462;1;"nisl";"081154292-0";"2020-09-16";"2025-01-31";4432.0;1;"disposed";4;444;"";"2023-04-27 17:23:22";"ultrices enim";"56260";"2022-06-10";"Fully Encrypted";0;"";"";"Public";"";1
1;463;10;"at velit";"346656401-8";"2018-09-15";"2021-12-14";589.0;1;"retired";17;292;"";"2023-04-27 17:23:22";"donec posuere metus";"45138";"2022-07-29";"Fully Encrypted";0;"";"";"Public";"";1
1;464;21;"tristique";"133831218-9";"2021-10-18";"2018-11-28";5100.0;1;"active";7;138;"";"2023-04-27 17:23:22";"mauris";"20607";"2022-06-27";"Fully Encrypted";0;"";"";"Public";"";1
1;465;34;"quisque id";"052785130-2";"2022-09-17";"2020-02-26";3478.0;1;"disposed";8;218;"";"2023-04-27 17:23:22";"felis ut at";"84029";"2023-02-12";"Fully Encrypted";0;"";"";"Public";"";1
1;466;1;"sed";"570440029-9";"2020-12-03";"2021-11-22";739.0;1;"disposed";9;196;"";"2023-04-27 17:23:22";"vel";"12504";"2022-10-02";"Not Encrypted";0;"";"";"Public";"";1
1;467;31;"magnis dis";"434545777-7";"2021-04-12";"2024-11-03";9286.0;1;"retired";12;144;"";"2023-04-27 17:23:22";"diam in magna";"34716";"2022-11-26";"Not Encrypted";0;"";"";"Public";"";1
1;468;23;"dictumst";"804322310-6";"2019-10-09";"2020-12-02";5168.0;1;"active";4;7;"";"2023-04-27 17:23:22";"libero convallis";"32826";"2022-11-13";"Fully Encrypted";0;"";"";"Public";"";1
1;469;37;"morbi ut";"939915724-5";"2018-12-11";"2023-03-21";3966.0;1;"retired";12;475;"";"2023-04-27 17:23:22";"sapien";"12347";"2022-12-04";"Fully Encrypted";0;"";"";"Public";"";1
1;470;2;"interdum mauris";"446113139-4";"2020-01-10";"2020-04-30";9000.0;1;"retired";21;368;"";"2023-04-27 17:23:22";"tortor risus";"90218";"2022-12-17";"Fully Encrypted";0;"";"";"Public";"";1
1;471;2;"eros";"845923863-6";"2017-11-17";"2021-04-24";179.0;1;"disposed";4;358;"";"2023-04-27 17:23:22";"accumsan";"99722";"2023-01-30";"Fully Encrypted";0;"";"";"Public";"";1
1;472;16;"posuere cubilia";"983358925-1";"2017-01-13";"2021-11-11";1243.0;1;"active";4;173;"";"2023-04-27 17:23:22";"ipsum ac";"75779";"2023-01-14";"Fully Encrypted";0;"";"";"Public";"";1
1;473;9;"convallis morbi";"675837785-7";"2021-12-19";"2019-06-01";5058.0;1;"active";8;353;"";"2023-04-27 17:23:22";"ultrices";"22571";"2022-08-31";"Fully Encrypted";0;"";"";"Public";"";1
1;474;33;"vel dapibus";"820367205-1";"2017-01-11";"2023-01-12";9977.0;1;"disposed";18;499;"";"2023-04-27 17:23:22";"volutpat convallis";"23667";"2022-10-08";"Not Encrypted";0;"";"";"Public";"";1
1;475;27;"tempus";"601858437-9";"2022-12-19";"2023-10-06";9191.0;1;"retired";9;501;"";"2023-04-27 17:23:22";"non";"85538";"2022-08-05";"Not Encrypted";0;"";"";"Public";"";1
1;476;4;"aliquet";"962793387-2";"2022-09-08";"2020-12-29";8686.0;1;"disposed";6;333;"";"2023-04-27 17:23:22";"aliquet maecenas";"53989";"2022-09-09";"Fully Encrypted";0;"";"";"Public";"";1
1;477;17;"lacinia aenean";"741471609-0";"2021-05-04";"2022-04-20";9399.0;1;"disposed";5;313;"";"2023-04-27 17:23:22";"porttitor id";"91665";"2022-05-10";"Fully Encrypted";0;"";"";"Public";"";1
1;478;30;"pharetra";"115621875-6";"2017-07-05";"2025-03-12";3666.0;1;"active";9;464;"";"2023-04-27 17:23:22";"facilisi";"14339";"2022-06-03";"Fully Encrypted";0;"";"";"Public";"";1
1;479;2;"ac nulla";"571702862-8";"2018-10-18";"2023-03-13";294.0;1;"active";18;264;"";"2023-04-27 17:23:22";"potenti cras in";"64785";"2022-11-03";"Fully Encrypted";0;"";"";"Public";"";1
1;480;16;"dui";"396413495-3";"2021-08-21";"2024-08-06";3479.0;1;"active";10;352;"";"2023-04-27 17:23:22";"felis donec semper";"2810";"2022-08-16";"Fully Encrypted";0;"";"";"Public";"";1
1;481;29;"turpis integer";"892134942-1";"2018-03-06";"2025-03-01";3286.0;1;"disposed";6;349;"";"2023-04-27 17:23:22";"rutrum ac lobortis";"21776";"2023-03-19";"Fully Encrypted";0;"";"";"Public";"";1
1;482;35;"vestibulum";"040814561-7";"2018-05-04";"2022-01-13";2795.0;1;"disposed";7;398;"";"2023-04-27 17:23:22";"ligula";"36470";"2022-08-24";"Not Encrypted";0;"";"";"Public";"";1
1;483;25;"magna";"365647067-7";"2017-04-11";"2022-01-21";5025.0;1;"disposed";6;341;"";"2023-04-27 17:23:22";"eget";"52117";"2022-04-26";"Not Encrypted";0;"";"";"Public";"";1
1;484;12;"a";"540623408-0";"2019-10-18";"2022-05-22";2665.0;1;"active";4;396;"";"2023-04-27 17:23:22";"nunc viverra";"16362";"2022-10-19";"Fully Encrypted";0;"";"";"Public";"";1
1;485;13;"tellus semper";"985431582-7";"2018-10-31";"2024-12-16";6327.0;1;"active";12;419;"";"2023-04-27 17:23:22";"sem duis";"22296";"2022-10-14";"Fully Encrypted";0;"";"";"Public";"";1
1;486;34;"in";"087805541-X";"2018-04-02";"2023-10-10";8494.0;1;"disposed";4;274;"";"2023-04-27 17:23:22";"neque duis bibendum";"63485";"2022-08-23";"Not Encrypted";0;"";"";"Public";"";1
1;487;3;"integer";"027529585-0";"2021-01-26";"2019-08-30";7783.0;1;"disposed";7;179;"";"2023-04-27 17:23:22";"quis lectus suspendisse";"13868";"2022-10-01";"Not Encrypted";0;"";"";"Public";"";1
1;488;8;"nibh fusce";"663604201-X";"2021-10-11";"2020-12-09";3724.0;1;"disposed";6;335;"";"2023-04-27 17:23:22";"fusce posuere felis";"23832";"2023-03-29";"Fully Encrypted";0;"";"";"Public";"";1
1;489;34;"sit";"983562171-3";"2016-12-04";"2020-07-04";8819.0;1;"retired";17;431;"";"2023-04-27 17:23:22";"blandit";"80605";"2023-02-06";"Fully Encrypted";0;"";"";"Public";"";1
1;490;23;"non quam";"002114496-6";"2022-07-30";"2024-11-24";713.0;1;"active";7;161;"";"2023-04-27 17:23:22";"vivamus metus";"86719";"2023-01-09";"Not Encrypted";0;"";"";"Public";"";1
1;491;15;"rhoncus";"338261676-9";"2020-03-30";"2021-08-22";1712.0;1;"active";6;442;"";"2023-04-27 17:23:22";"ultrices posuere";"19044";"2023-03-29";"Fully Encrypted";0;"";"";"Public";"";1
1;492;19;"nisl";"132379699-1";"2021-06-18";"2023-07-10";4607.0;1;"retired";14;471;"";"2023-04-27 17:23:22";"maecenas tincidunt";"90572";"2023-01-18";"Fully Encrypted";0;"";"";"Public";"";1
1;493;20;"aliquam";"521742961-5";"2021-03-28";"2023-01-02";5355.0;1;"active";9;336;"";"2023-04-27 17:23:22";"porttitor lacus at";"53782";"2022-08-28";"Fully Encrypted";0;"";"";"Public";"";1
1;494;6;"vulputate luctus";"300820392-2";"2019-09-30";"2021-01-18";2148.0;1;"active";20;176;"";"2023-04-27 17:23:22";"eros";"79480";"2022-04-30";"Fully Encrypted";0;"";"";"Public";"";1
1;495;22;"ligula";"556383009-8";"2018-08-29";"2023-05-21";2792.0;1;"disposed";9;3;"";"2023-04-27 17:23:22";"in imperdiet";"95460";"2023-04-02";"Fully Encrypted";0;"";"";"Public";"";1
1;496;6;"tortor id";"121254365-3";"2019-08-16";"2021-01-27";2255.0;1;"disposed";17;491;"";"2023-04-27 17:23:22";"eget";"99477";"2022-08-03";"Fully Encrypted";0;"";"";"Public";"";1
1;497;22;"vestibulum";"935052690-5";"2020-03-14";"2025-02-12";3490.0;1;"active";10;158;"";"2023-04-27 17:23:22";"maecenas";"93161";"2022-07-04";"Fully Encrypted";0;"";"";"Public";"";1
1;498;37;"integer tincidunt";"259727115-3";"2023-01-13";"2021-08-04";4994.0;1;"disposed";4;481;"";"2023-04-27 17:23:22";"luctus";"32100";"2023-01-05";"Fully Encrypted";0;"";"";"Public";"";1
1;499;33;"ridiculus";"167938084-2";"2021-03-27";"2019-06-18";5580.0;1;"disposed";6;17;"";"2023-04-27 17:23:22";"pharetra magna ac";"27409";"2023-01-10";"Fully Encrypted";0;"";"";"Public";"";1
1;500;2;"magna";"163495047-X";"2020-01-23";"2024-09-18";8030.0;1;"disposed";14;379;"";"2023-04-27 17:23:22";"donec";"5883";"2022-11-21";"Fully Encrypted";0;"";"";"Public";"";1
1;501;21;"a suscipit";"847839519-9";"2016-12-08";"2022-10-29";8853.0;1;"retired";7;428;"";"2023-04-27 17:23:22";"lobortis est phasellus";"48675";"2022-09-08";"Fully Encrypted";0;"";"";"Public";"";1
1;502;23;"malesuada";"059062896-8";"2020-12-13";"2022-06-01";1677.0;1;"retired";8;207;"";"2023-04-27 17:23:22";"nulla pede ullamcorper";"97241";"2022-05-08";"Fully Encrypted";0;"";"";"Public";"";1
